id,wta_car,wta_elec,wta_green,ifpollution,living_area_ln,age_ln,is_bachelor,location,female,married,income_level,youth,older_adults,partymember,province,weekday,ifsunny,caruse,conditioner1month,mainuseelec,heard_about_global_warming,know_about_low_carbon,know_about_carbon_neutrality,know_about_carbon_policy,publictrans,conditionernumber,energy_consume2020,weights,max_wta,y_car,y_elec,y_green
3423,6,7,7,1,4.86753445045558,3.43398720448515,0,county seat,0,1,3,1,0,0,Shanxi,Saturday,1,0,0,1,no,heard but do not know,never,never,0,0,1500,3.36961420810059,7,0,1,1
2131,2,2,4,0,3.2188758248682,3.8286413964891,0,city,0,0,5,0,0,0,Jilin,Thursday,1,0,0,1,no,never,never,never,0,0,1080,1.54237402683485,4,0,0,1
1929,2,1,1,0,4.77912349311153,3.13549421592915,1,county seat,0,0,4,0,0,0,Guizhou,Tuesday,1,0,0,1,yes and agree,heard but do not know,heard but do not know,never,0,0,2143,0.619061833875582,2,1,0,0
941,6,6,6,0,4.20469261939097,3.80666248977032,0,city,1,1,3,0,1,0,Hebei,Monday,1,0,3,1,yes but disagree,heard but do not know,heard but do not know,heard but do not know,0,1,3300,1.32587761056342,6,1,1,1
2881,6,6,6,0,5.29831736654804,3.66356164612965,0,rural,1,1,5,1,0,0,Guangxi,Sunday,0,1,0,0,no,never,never,never,0,0,3091,0.634968978704538,6,1,1,1
2539,3,3,3,0,4.49980967033027,4.06044301054642,0,county seat,1,1,4,1,0,0,Zhejiang,Tuesday,0,0,2,1,no,heard but do not know,never,never,0,1,3200,0.693109043829197,3,1,1,1
1830,7,1,1,1,4.38202663467388,3.68887945411394,0,city,0,1,5,0,1,0,Gansu,Tuesday,1,1,4,1,yes but disagree,never,never,never,12,1,2182,0.29,7,1,0,0
1616,2,2,1,0,4.65396035015752,3.76120011569356,0,city,1,1,3,1,0,0,Guangxi,Saturday,1,1,4,1,yes and agree,heard and know,heard and know,heard and know,0,1,1250,1.468673196117,2,1,1,0
3163,6,6,6,0,4.98360662170834,3.49650756146648,1,county seat,1,0,4,0,1,0,Guangdong,Wednesday,0,1,4,1,yes but disagree,heard but do not know,heard and know,heard and know,0,1,1846,0.29,6,1,1,1
2151,1,1,1,0,5.01063529409626,3.36729582998647,0,rural,1,1,3,1,1,0,Guizhou,Thursday,0,0,0,1,yes and agree,never,never,never,0,0,2821,0.364090486507244,1,0,0,0
1519,7,2,1,0,4.45434729625351,3.71357206670431,0,county seat,1,1,4,1,0,0,Guangdong,Saturday,1,0,4,1,yes but disagree,never,heard but do not know,never,0,1,4267,0.29,7,1,0,0
3419,7,7,7,0,4.24849524204936,3.52636052461616,0,county seat,0,1,3,0,1,0,Jilin,Saturday,1,1,0,1,no,heard but do not know,never,never,15,0,600,9.5,7,1,1,1
2110,7,7,4,0,3.76120011569356,3.25809653802148,1,city,1,1,3,1,1,0,Guangxi,Thursday,1,0,4,1,yes and agree,heard and know,heard but do not know,heard but do not know,10,1,2607,0.446925814010253,7,1,1,0
1118,2,2,1,0,4.0943445622221,4.06044301054642,0,rural,1,1,2,1,0,0,Beijing,Wednesday,1,1,3,1,no,never,never,never,0,1,1859,3.47229660269936,2,1,1,0
910,7,1,1,0,4.55387689160054,3.97029191355212,0,city,1,1,4,1,1,0,Hebei,Sunday,1,1,0,1,no,never,never,never,2,0,2640,4.91507732311797,7,1,0,0
3003,6,6,7,0,4.44265125649032,3.95124371858143,0,city,1,1,4,0,0,1,Guangxi,Tuesday,1,1,0,1,yes and agree,heard and know,heard but do not know,never,5,0,893,0.29,7,0,0,1
1014,5,5,4,0,4.38202663467388,3.61091791264422,1,county seat,1,1,3,1,1,0,Beijing,Tuesday,1,1,1,1,yes and agree,heard but do not know,never,never,2,1,1071,0.29,5,1,1,0
3393,4,5,7,1,4.70048036579242,3.52636052461616,0,county seat,0,0,3,0,0,0,Jilin,Saturday,0,1,0,1,yes and agree,heard but do not know,heard but do not know,never,8,0,2000,1.06707173730585,7,0,0,1
1905,2,2,1,0,4.58496747867057,3.17805383034795,0,county seat,1,0,4,0,0,0,Guizhou,Tuesday,1,0,0,1,yes and agree,heard but do not know,heard but do not know,heard but do not know,15,0,1667,0.490035858521876,2,1,1,0
994,2,7,1,0,3.68887945411394,3.89182029811063,0,city,0,1,3,1,0,0,Beijing,Tuesday,1,0,0,1,yes and agree,heard and know,never,never,0,0,2058,0.29,7,0,1,0
2166,7,7,5,0,4.38202663467388,4.18965474202643,0,county seat,1,1,5,0,0,0,Zhejiang,Thursday,1,0,3,1,yes and agree,heard and know,heard but do not know,never,10,1,4719,0.29,7,1,1,0
2193,4,5,2,0,4.38202663467388,3.52636052461616,0,city,0,1,4,1,1,0,Guangxi,Thursday,0,1,3,1,yes and agree,heard and know,never,never,2,1,2804,1.06707173730585,5,0,1,0
1211,7,5,2,0,4.74493212836325,3.29583686600433,1,county seat,1,1,5,0,0,1,Guangdong,Thursday,0,0,1,1,yes and agree,heard and know,heard and know,heard but do not know,10,1,3477,0.427046595145418,7,1,0,0
1385,4,4,4,1,4.8283137373023,3.52636052461616,0,city,1,1,4,1,1,0,Hebei,Friday,0,0,3,1,yes but disagree,heard but do not know,heard but do not know,heard but do not know,4,1,1600,0.29,4,1,1,1
2398,7,7,7,0,3.80666248977032,3.49650756146648,1,county seat,1,1,2,1,0,0,Guangdong,Sunday,1,1,5,1,no,heard but do not know,never,never,14,1,675,0.29,7,1,1,1
3012,2,7,1,0,4.31748811353631,3.40119738166216,0,rural,1,1,1,1,0,0,Guangdong,Wednesday,1,1,0,1,yes but disagree,heard but do not know,never,never,0,0,5333,0.29,7,0,1,0
158,6,6,6,0,5.99146454710798,3.04452243772342,0,rural,1,0,4,0,1,0,Guizhou,Saturday,0,0,0,1,yes but disagree,heard but do not know,never,never,10,0,2600,1.56090593206928,6,1,1,1
3111,6,6,5,0,4.0943445622221,3.55534806148941,0,county seat,1,1,2,1,0,0,Guangdong,Wednesday,1,1,2,1,yes and agree,heard but do not know,heard but do not know,heard but do not know,8,1,713,0.29,6,1,1,0
913,1,1,1,0,4.72738781871234,4.00733318523247,0,rural,1,1,1,0,0,0,Beijing,Sunday,1,1,4,1,yes and agree,heard and know,never,never,0,1,1320,4.06776977073636,1,0,0,0
1515,4,5,5,0,4.60517018598809,3.2188758248682,1,county seat,1,0,4,0,0,0,Guangdong,Saturday,1,1,4,1,yes but disagree,heard but do not know,never,never,14,1,3016,0.467902055622054,5,0,1,1
1224,5,7,1,0,4.86753445045558,3.93182563272433,0,rural,0,1,6,0,0,0,Guangdong,Thursday,1,0,4,1,yes and agree,familiar,never,never,6,1,4650,0.435591191832487,7,0,1,0
2396,6,6,6,0,4.48863636973214,3.85014760171006,1,county seat,1,1,6,0,0,0,Gansu,Sunday,1,0,0,1,yes and agree,heard but do not know,heard but do not know,heard but do not know,0,0,1517,0.29,6,1,1,1
3048,4,2,4,0,5.63478960316925,3.43398720448515,0,city,1,0,4,0,1,0,Guangdong,Wednesday,1,0,3,1,yes and agree,heard but do not know,heard but do not know,heard but do not know,5,1,1440,2.73763469141016,4,1,0,1
2595,1,1,1,0,4.78749174278205,3.95124371858143,0,rural,0,1,4,1,0,0,Henan,Wednesday,1,1,4,1,yes and agree,never,never,never,0,1,1618,5.87962772726106,1,0,0,0
146,7,7,7,0,4.74493212836325,3.97029191355212,0,rural,1,1,5,0,0,0,Hebei,Saturday,1,1,0,1,yes but disagree,never,never,never,5,0,2400,0.819571437944908,7,1,1,1
2818,7,7,7,0,4.69134788222914,3.66356164612965,0,city,0,0,4,1,0,1,Guizhou,Friday,0,0,0,1,yes and agree,heard but do not know,heard but do not know,never,0,0,2857,0.29,7,1,1,1
2134,1,1,1,1,5.23110861685459,3.58351893845611,0,rural,1,1,3,1,0,0,Gansu,Thursday,1,1,0,1,yes and agree,never,never,never,0,0,1588,0.734314968914343,1,0,0,0
2036,7,7,7,0,4.24448722065182,3.52636052461616,1,city,1,1,4,1,0,0,Guangdong,Wednesday,0,1,7,1,yes and agree,familiar,familiar,familiar,10,1,1973,0.29,7,1,1,1
1103,2,4,7,1,4.44265125649032,3.43398720448515,0,rural,0,1,2,1,1,1,Jilin,Sunday,1,0,0,1,yes but disagree,heard but do not know,heard but do not know,heard but do not know,0,0,1600,0.396986886601427,7,0,0,1
3241,7,5,3,0,4.36944785246702,3.36729582998647,0,county seat,1,1,6,1,0,0,Guangdong,Thursday,1,0,5,1,yes and agree,never,never,never,0,1,3105,3.04054345834172,7,1,0,0
1010,6,6,6,0,4.60517018598809,4.11087386417331,0,county seat,1,1,2,0,0,0,Hebei,Tuesday,1,1,3,1,no,never,never,never,0,1,3180,0.29,6,1,1,1
2096,2,2,2,1,5.48063892334199,3.63758615972639,0,rural,1,1,4,1,1,0,Henan,Thursday,0,0,2,1,yes and agree,heard but do not know,heard but do not know,never,0,1,4680,0.666322269358554,2,1,1,1
2461,6,7,5,0,4.33073334028633,3.43398720448515,0,city,1,1,4,1,1,0,Hebei,Monday,1,0,7,1,yes and agree,heard but do not know,never,never,2,1,1615,0.357396571614206,7,0,1,0
2119,3,4,3,1,5.13579843705026,3.55534806148941,0,rural,1,1,3,1,0,0,Gansu,Thursday,1,0,0,0,no,never,heard and know,never,1,0,3000,0.29,4,0,1,0
2814,4,2,2,0,5.01063529409626,3.63758615972639,0,rural,1,1,3,1,0,0,Henan,Saturday,1,0,0,1,yes but disagree,never,never,never,0,0,4398,1.75173861887515,4,1,0,0
1033,5,5,2,0,3.73766961828337,3.58351893845611,0,city,0,0,4,0,0,0,Beijing,Tuesday,1,1,0,1,no,never,never,never,8,0,800,0.29,5,1,1,0
1523,4,4,4,0,4.33073334028633,3.63758615972639,0,city,0,1,3,1,0,0,Gansu,Saturday,0,0,0,1,no,never,heard and know,never,0,0,2200,2.33450446013243,4,1,1,1
2313,7,7,7,0,3.91202300542815,3.36729582998647,0,city,1,0,2,0,0,0,Hebei,Saturday,1,0,0,1,yes and agree,never,never,never,0,0,1977,1.12488827512446,7,1,1,1
2301,7,7,7,0,3.40119738166216,3.2188758248682,1,city,1,0,4,0,0,0,Shanxi,Saturday,1,0,0,1,yes and agree,heard and know,heard and know,heard but do not know,6,0,1600,0.467902055622054,7,1,1,1
151,7,7,2,1,4.8283137373023,3.71357206670431,0,city,1,1,4,0,1,0,Hebei,Saturday,1,1,4,1,yes and agree,heard but do not know,never,never,0,1,2656,0.62217556485308,7,1,1,0
1199,6,6,6,0,4.44265125649032,3.80666248977032,0,rural,1,0,4,0,0,0,Guangdong,Monday,0,1,3,1,yes but disagree,heard but do not know,never,never,20,1,3769,0.478434171981895,6,1,1,1
180,7,7,7,0,4.85981240436167,3.97029191355212,0,rural,0,1,4,0,0,0,Hebei,Saturday,1,1,0,1,no,never,never,never,2,0,1650,0.997691698834519,7,1,1,1
2991,7,7,3,0,3.68887945411394,3.87120101090789,0,city,1,1,3,0,1,0,Jilin,Tuesday,1,1,0,1,yes and agree,heard but do not know,never,never,0,0,1100,6.40883983816893,7,1,1,0
1141,3,3,2,1,5.29831736654804,4.00733318523247,0,city,0,1,3,0,0,0,Beijing,Wednesday,0,0,4,1,yes and agree,never,never,never,2,1,2600,0.976730686161608,3,1,1,0
1096,1,1,1,0,5.01063529409626,3.95124371858143,0,rural,1,1,3,0,0,0,Beijing,Wednesday,1,1,3,1,no,never,never,never,2,1,1183,0.29,1,0,0,0
2984,1,2,1,0,4.60517018598809,3.43398720448515,0,city,0,0,4,0,0,0,Guangxi,Tuesday,1,1,0,1,yes but disagree,heard but do not know,never,never,25,0,713,0.426155297891374,2,0,1,0
1644,5,7,5,0,4.44265125649032,3.49650756146648,0,county seat,0,1,5,1,0,0,Guangdong,Sunday,1,0,4,1,yes and agree,heard but do not know,heard but do not know,never,0,1,2875,0.389552227928835,7,0,1,0
918,1,7,1,0,4.70048036579242,3.55534806148941,1,city,0,1,5,1,0,0,Guizhou,Sunday,0,0,6,1,yes and agree,heard but do not know,heard but do not know,heard but do not know,3,1,3200,0.29,7,0,1,0
1381,2,1,1,0,4.00733318523247,3.36729582998647,1,city,1,0,5,1,0,0,Guizhou,Friday,0,1,4,1,yes and agree,heard but do not know,never,never,16,1,2077,0.390352736240351,2,1,0,0
2281,4,7,1,0,4.33073334028633,3.3322045101752,0,county seat,0,1,3,0,0,0,Jilin,Saturday,1,0,0,1,no,heard but do not know,never,never,10,0,1385,0.48898871152122,7,0,1,0
808,7,5,7,0,4.04305126783455,4.11087386417331,0,city,1,0,4,0,1,0,Hebei,Sunday,1,1,2,1,yes and agree,heard and know,never,never,0,1,2182,0.599895843933836,7,1,0,1
2011,7,7,7,0,2.89037175789616,3.2188758248682,1,city,0,1,2,0,0,0,Henan,Wednesday,1,0,2,1,yes and agree,familiar,heard and know,heard and know,12,1,1440,0.562809000235141,7,1,1,1
2541,6,6,6,0,4.78749174278205,4.14313472639153,0,rural,1,1,2,0,1,0,Henan,Tuesday,1,1,4,1,no,never,never,never,0,1,188,0.50673170730865,6,1,1,1
2641,2,2,1,0,4.17438726989564,3.52636052461616,0,city,1,1,4,0,0,0,Guangdong,Wednesday,0,1,3,1,yes and agree,heard but do not know,heard but do not know,heard but do not know,8,1,1831,0.29,2,1,1,0
1021,6,4,5,0,3.68887945411394,3.66356164612965,1,city,1,1,4,0,0,1,Beijing,Tuesday,1,1,4,1,yes and agree,heard and know,heard but do not know,never,4,1,3600,0.29,6,1,0,0
3143,7,7,7,0,4.21950770517611,3.87120101090789,0,city,1,1,5,1,0,0,Guangdong,Wednesday,1,1,6,1,yes and agree,familiar,familiar,heard and know,12,1,5357,0.29,7,1,1,1
2388,5,5,5,0,4.60517018598809,3.09104245335832,0,county seat,0,0,4,0,0,0,Zhejiang,Sunday,0,0,2,1,yes and agree,heard but do not know,heard but do not know,heard but do not know,1,1,1750,0.649537298301348,5,1,1,1
1338,7,4,3,0,3.63758615972639,3.71357206670431,1,city,1,1,4,1,1,0,Beijing,Friday,1,0,4,1,yes but disagree,heard but do not know,heard but do not know,never,12,1,2800,0.29,7,1,0,0
1241,4,2,1,0,3.98898404656427,3.91202300542815,0,city,1,1,3,0,0,0,Beijing,Thursday,1,1,4,1,yes and agree,heard but do not know,never,never,6,1,1214,0.29,4,1,0,0
2111,7,7,7,0,4.70048036579242,3.46573590279973,0,city,0,1,4,1,0,0,Guizhou,Thursday,1,0,4,1,yes and agree,heard but do not know,never,never,10,1,3939,0.407362342670444,7,1,1,1
3069,2,2,2,0,4.60517018598809,3.61091791264422,0,rural,1,1,5,1,0,0,Guangxi,Wednesday,0,1,0,0,no,never,never,never,0,0,4180,0.699405772516068,2,1,1,1
2952,6,4,5,0,5.28826703069454,3.09104245335832,0,rural,0,0,3,1,0,0,Zhejiang,Monday,1,0,0,0,yes but disagree,never,heard but do not know,heard but do not know,7,0,1407,0.602236548090819,6,1,0,0
1254,4,3,4,0,4.60517018598809,3.8286413964891,0,rural,0,1,6,1,0,1,Gansu,Thursday,1,0,0,0,yes and agree,heard but do not know,heard but do not know,never,0,0,1800,0.549212399734652,4,1,0,1
1081,4,4,2,0,4.65396035015752,3.55534806148941,1,city,1,1,5,1,1,0,Shanxi,Tuesday,0,1,0,1,yes but disagree,heard but do not know,never,never,2,0,3200,0.29,4,1,1,0
3119,3,7,1,1,4.61512051684126,3.2188758248682,0,county seat,0,0,4,0,1,0,Guangdong,Thursday,1,0,4,1,yes and agree,heard and know,heard and know,heard but do not know,12,1,4934,0.562809000235141,7,0,1,0
2601,7,4,4,0,4.38202663467388,4.17438726989564,0,rural,0,1,5,0,1,0,Jilin,Wednesday,1,1,0,1,yes and agree,heard but do not know,never,never,4,0,427,0.29,7,1,0,0
3381,2,4,3,0,4.81218435537242,3.46573590279973,0,county seat,0,1,5,1,1,0,Guangxi,Friday,0,1,0,1,yes and agree,heard but do not know,never,never,4,0,2311,0.407362342670444,4,0,1,0
1163,4,5,5,0,4.35670882668959,3.49650756146648,0,county seat,0,1,5,1,1,0,Guangdong,Monday,0,0,6,1,no,heard but do not know,heard but do not know,never,0,1,2875,0.389552227928835,5,0,1,1
2011,7,6,6,0,4.44265125649032,2.89037175789616,0,city,1,0,3,1,1,0,Shanxi,Wednesday,1,1,4,1,yes and agree,heard but do not know,heard but do not know,heard but do not know,4,1,60000,0.650982664261043,7,1,0,0
1551,1,3,1,0,4.0943445622221,3.43398720448515,0,county seat,1,1,5,1,0,0,Shanxi,Saturday,1,0,0,1,no,never,never,never,0,0,2667,1.0171111632533,3,0,1,0
1613,1,1,1,0,3.78418963391826,3.52636052461616,0,city,1,1,3,0,1,0,Hebei,Sunday,1,1,1,1,yes and agree,heard but do not know,heard but do not know,heard but do not know,10,1,1625,0.29,1,0,0,0
2690,7,7,7,0,4.85203026391962,3.25809653802148,0,county seat,1,1,3,0,0,0,Hebei,Thursday,1,1,2,1,yes and agree,heard but do not know,heard but do not know,never,10,1,3000,0.446925814010253,7,1,1,1
884,7,7,4,0,4.56434819146784,3.55534806148941,1,city,1,1,5,1,0,1,Guizhou,Sunday,0,0,0,1,yes and agree,familiar,heard but do not know,never,2,0,12800,0.29,7,1,1,0
1533,4,2,2,0,3.91202300542815,3.63758615972639,0,county seat,1,1,5,1,0,0,Shanxi,Saturday,1,1,0,1,no,heard but do not know,never,heard but do not know,0,0,1250,1.90058965173231,4,1,0,0
953,5,5,2,0,3.91202300542815,3.66356164612965,0,city,1,1,4,1,0,0,Beijing,Monday,1,1,0,1,yes and agree,heard and know,never,never,12,0,1698,0.29,5,1,1,0
3112,4,7,1,0,4.07753744390572,3.85014760171006,0,county seat,1,1,1,1,0,0,Guangdong,Wednesday,1,1,5,1,yes and agree,heard and know,heard but do not know,heard but do not know,10,1,7604,0.29,7,0,1,0
193,3,4,3,0,4.66343909411207,3.09104245335832,0,city,0,0,3,1,0,0,Hebei,Sunday,1,1,0,1,yes and agree,heard and know,heard but do not know,never,20,0,3015,5.42277685813814,4,0,1,0
995,5,4,5,0,4.70048036579242,3.46573590279973,0,rural,1,1,4,0,0,0,Hebei,Saturday,1,1,0,1,no,never,never,never,0,0,2000,9.5,5,1,0,1
1040,6,7,5,0,3.55534806148941,3.93182563272433,0,city,1,1,2,0,0,0,Beijing,Tuesday,1,1,0,1,yes but disagree,never,never,never,2,0,3000,0.978987610870783,7,0,1,0
1258,2,1,1,0,5.19295685089021,3.49650756146648,0,rural,1,1,3,0,1,0,Beijing,Thursday,1,1,4,1,no,heard but do not know,never,never,2,1,2133,2.27086826616563,2,1,0,0
3092,5,7,5,1,4.70048036579242,3.58351893845611,1,city,1,1,4,1,1,0,Guangxi,Wednesday,0,0,3,1,yes and agree,heard but do not know,heard but do not know,never,2,1,4128,0.29,7,0,1,0
1268,6,6,6,0,3.87120101090789,4.02535169073515,0,city,1,1,2,0,0,0,Guangdong,Thursday,0,1,7,1,yes but disagree,heard but do not know,heard but do not know,never,3,1,3086,0.29,6,1,1,1
1634,6,4,4,0,4.60517018598809,3.63758615972639,1,city,0,1,4,1,1,0,Guangdong,Sunday,0,0,4,1,yes and agree,never,never,never,0,1,1500,0.29,6,1,0,0
2338,7,7,5,0,3.91202300542815,3.71357206670431,0,county seat,1,1,3,1,0,0,Guangdong,Saturday,0,0,4,1,no,never,never,never,0,1,3750,1.62766381677959,7,1,1,0
1988,4,4,2,0,4.49980967033027,3.85014760171006,0,city,1,1,3,0,0,0,Shanxi,Wednesday,1,0,0,1,yes but disagree,heard but do not know,never,never,1,0,2708,1.19762740832752,4,1,1,0
1213,5,3,3,0,4.18965474202643,3.55534806148941,1,city,1,1,5,1,0,0,Shanxi,Thursday,0,1,0,1,yes but disagree,heard but do not know,heard but do not know,never,6,0,960,0.29,5,1,0,0
2559,4,5,5,0,3.68887945411394,4.04305126783455,0,rural,0,1,4,0,0,0,Jilin,Wednesday,1,1,0,1,no,never,never,never,4,0,909,4.51051264110918,5,0,1,1
1165,6,6,6,0,5.19295685089021,3.58351893845611,0,rural,1,1,4,0,0,0,Hebei,Wednesday,1,0,3,1,no,never,never,never,0,1,3150,1.94283285423945,6,1,1,1
1219,5,5,4,1,4.70048036579242,3.8286413964891,0,rural,1,1,1,0,0,0,Zhejiang,Thursday,0,0,3,1,yes and agree,heard but do not know,never,never,0,1,3600,0.456907118101897,5,1,1,0
2335,7,7,7,0,3.91202300542815,3.43398720448515,0,city,0,0,1,0,0,0,Hebei,Saturday,1,1,0,1,yes and agree,never,never,never,0,0,2200,1.241974008131,7,1,1,1
1155,4,4,3,0,3.68887945411394,4.24849524204936,0,city,1,1,5,0,1,0,Jilin,Monday,1,1,0,1,no,never,never,never,4,0,1467,0.29,4,1,1,0
3298,4,4,4,0,3.80666248977032,3.80666248977032,0,county seat,1,1,6,1,0,0,Guangxi,Thursday,0,1,0,1,no,never,never,never,0,0,2527,1.32587761056342,4,1,1,1
1164,7,4,4,0,4.23410650459726,3.97029191355212,0,city,0,1,5,0,0,0,Beijing,Monday,1,0,2,1,yes and agree,heard and know,heard and know,heard and know,8,1,3889,0.427287261784241,7,1,0,0
1613,4,7,2,0,5.88610403145016,3.43398720448515,0,city,1,1,4,0,0,0,Guangdong,Saturday,1,0,6,1,yes and agree,heard and know,heard but do not know,never,10,1,633,1.0171111632533,7,0,1,0
885,4,5,5,0,4.24849524204936,4.14313472639153,0,city,1,1,5,1,1,0,Hebei,Sunday,0,0,0,1,yes and agree,heard but do not know,heard but do not know,heard but do not know,3,0,2200,0.29,5,0,1,1
1859,6,6,6,0,3.80666248977032,3.43398720448515,0,city,1,1,2,0,0,0,Guangdong,Tuesday,0,0,5,1,no,never,never,never,0,1,1667,0.357396571614206,6,1,1,1
2243,6,5,6,0,4.55387689160054,2.89037175789616,0,county seat,0,0,5,1,1,0,Guizhou,Friday,0,1,0,1,yes and agree,never,never,heard but do not know,6,0,1111,0.789210822936457,6,1,0,1
2269,5,7,6,0,4.56434819146784,3.49650756146648,1,city,0,1,4,1,1,0,Gansu,Friday,1,0,0,1,yes and agree,heard and know,heard and know,heard but do not know,15,0,2917,0.389552227928835,7,0,1,0
1883,2,3,3,0,4.55387689160054,3.2188758248682,1,county seat,1,0,3,1,0,1,Guizhou,Tuesday,1,1,0,1,yes and agree,heard but do not know,never,never,10,0,1711,0.467902055622054,3,0,1,1
2203,4,4,4,0,4.9416424226093,3.3322045101752,1,county seat,1,1,4,1,0,0,Zhejiang,Thursday,1,0,4,1,yes and agree,heard and know,heard and know,heard but do not know,3,1,1696,0.408207026552079,4,1,1,1
1016,6,4,2,0,4.49980967033027,4.02535169073515,0,city,1,1,3,0,1,0,Shanxi,Tuesday,1,1,0,1,no,never,never,heard but do not know,2,0,1200,4.19349705907806,6,1,0,0
2129,7,5,2,1,4.9416424226093,4.07753744390572,0,county seat,1,1,5,1,1,1,Henan,Thursday,1,1,3,1,no,heard but do not know,never,never,2,1,2182,0.29,7,1,0,0
3384,5,5,4,0,4.38202663467388,3.43398720448515,0,county seat,0,1,5,0,0,0,Jilin,Friday,1,1,0,1,no,never,never,never,0,0,1563,3.36961420810059,5,1,1,0
1480,1,3,1,0,4.38202663467388,3.3322045101752,0,city,1,1,4,0,0,0,Gansu,Saturday,0,0,0,1,yes and agree,heard and know,never,never,4,0,615,0.408207026552079,3,0,1,0
1941,7,6,7,0,4.39321382406445,3.8286413964891,0,rural,1,0,1,1,0,0,Shanxi,Tuesday,1,1,0,1,yes and agree,never,never,never,2,0,1650,1.16317501624521,7,1,0,1
2395,3,1,1,0,4.85203026391962,3.71357206670431,0,county seat,0,1,3,1,0,0,Henan,Sunday,1,0,0,1,yes but disagree,never,never,never,0,0,2310,0.753587280600736,3,1,0,0
141,4,4,4,0,4.31748811353631,3.80666248977032,1,city,1,1,4,1,0,0,Henan,Thursday,1,0,3,1,yes and agree,heard and know,heard but do not know,heard but do not know,5,1,563,0.29,4,1,1,1
2911,6,6,6,0,4.70048036579242,4.02535169073515,0,rural,0,1,5,0,0,0,Guangxi,Sunday,0,1,0,0,no,never,never,never,0,0,3273,0.859146630944336,6,1,1,1
992,1,1,1,0,4.24849524204936,3.95124371858143,0,rural,0,1,3,0,0,0,Beijing,Tuesday,0,1,3,1,no,never,never,heard but do not know,0,1,2415,1.04906162482667,1,0,0,0
3091,4,4,4,0,4.55387689160054,3.09104245335832,0,rural,0,0,4,0,0,0,Guangdong,Wednesday,1,1,7,1,yes and agree,heard and know,heard and know,never,12,1,1421,1.81781554844494,4,1,1,1
2624,5,3,3,0,4.49980967033027,3.76120011569356,0,rural,1,1,5,1,0,0,Jilin,Wednesday,1,0,3,1,yes but disagree,heard but do not know,heard but do not know,never,8,1,1018,0.29,5,1,0,0
395,2,2,1,1,5.19295685089021,3.40119738166216,0,rural,0,1,1,1,0,0,Hebei,Thursday,1,0,7,1,yes but disagree,heard but do not know,heard but do not know,never,0,1,7420,0.415207278514148,2,1,1,0
1880,6,6,3,0,4.49980967033027,3.13549421592915,0,county seat,0,0,2,0,0,0,Guizhou,Tuesday,1,1,0,1,yes and agree,never,never,never,30,0,924,0.619061833875582,6,1,1,0
2003,1,1,1,1,4.38202663467388,3.63758615972639,0,county seat,1,1,1,1,0,0,Henan,Wednesday,1,1,0,1,no,heard but do not know,never,never,0,0,3176,1.90058965173231,1,0,0,0
541,4,4,4,0,4.44265125649032,3.80666248977032,0,rural,1,1,2,1,1,0,Hebei,Thursday,0,1,0,1,yes and agree,heard but do not know,never,never,0,0,2885,6.91297905464304,4,1,1,1
1235,7,7,1,1,5.07517381523383,3.91202300542815,0,rural,1,1,1,0,0,0,Zhejiang,Thursday,0,0,3,1,yes and agree,never,never,never,0,1,2167,0.9511964982023,7,1,1,0
2998,2,3,2,0,4.59005654817804,3.66356164612965,0,city,1,1,5,1,0,0,Guangxi,Tuesday,1,1,0,1,yes and agree,heard but do not know,never,never,10,0,876,0.29,3,0,1,0
1236,1,1,1,0,4.31748811353631,4.4188406077966,0,rural,0,0,1,0,1,0,Gansu,Thursday,0,1,0,0,no,never,never,never,0,0,1600,2.3657337233901,1,0,0,0
921,4,4,2,0,4.60517018598809,3.52636052461616,0,city,1,1,2,1,0,0,Shanxi,Sunday,1,0,0,1,yes but disagree,heard but do not know,heard but do not know,never,6,0,1400,0.875675843462376,4,1,1,0
1586,7,7,1,0,4.49980967033027,3.49650756146648,0,city,1,1,5,0,0,0,Gansu,Saturday,1,1,0,1,yes and agree,heard but do not know,heard but do not know,heard but do not know,3,0,625,0.29,7,1,1,0
3401,7,6,7,1,4.40671924726425,3.36729582998647,1,county seat,0,1,3,1,0,0,Jilin,Saturday,0,0,0,1,yes and agree,heard but do not know,heard but do not know,never,6,0,2018,0.46690967267782,7,1,0,1
2491,5,6,5,0,3.98898404656427,3.66356164612965,0,county seat,0,1,4,1,0,0,Guangdong,Monday,0,1,7,1,yes and agree,heard but do not know,heard and know,heard but do not know,0,1,1170,0.831477064267193,6,0,1,0
1309,7,7,7,0,4.27666611901606,3.55534806148941,1,county seat,0,1,3,1,0,0,Jilin,Friday,1,0,0,1,yes and agree,heard but do not know,heard but do not know,never,5,0,1371,0.29,7,1,1,1
2082,4,4,4,0,4.31748811353631,3.73766961828337,0,city,1,1,5,1,0,0,Guangdong,Wednesday,1,0,4,1,no,heard but do not know,heard but do not know,heard but do not know,15,1,2244,0.29,4,1,1,1
2165,1,1,1,0,4.89783979995091,3.61091791264422,0,rural,0,1,3,1,0,0,Guizhou,Thursday,0,0,0,1,no,heard but do not know,heard but do not know,never,0,0,2857,0.849091987038432,1,0,0,0
1836,7,7,4,0,4.60517018598809,3.2188758248682,1,rural,1,1,3,1,1,0,Shanxi,Tuesday,1,0,0,1,yes and agree,heard but do not know,heard but do not know,never,0,0,948,0.435344981151462,7,1,1,0
